LOCATION,TIME,VALUE
GBR,1975-Q1,0.060207186
GBR,1975-Q2,-1.648500549
GBR,1975-Q3,-0.350264333
GBR,1975-Q4,1.145875318
GBR,1976-Q1,1.653237203
GBR,1976-Q2,-0.129451608
GBR,1976-Q3,1.272004491
GBR,1976-Q4,2.118166659
GBR,1977-Q1,0.018535681
GBR,1977-Q2,-0.717021427
GBR,1977-Q3,0.680867706
GBR,1977-Q4,1.703459448
GBR,1978-Q1,0.883254195
GBR,1978-Q2,1.168508775
GBR,1978-Q3,1.377849789
GBR,1978-Q4,0.903984664
GBR,1979-Q1,-0.355860051
GBR,1979-Q2,4.397800474
GBR,1979-Q3,-2.232754797
GBR,1979-Q4,1.039069334
GBR,1980-Q1,-0.952731568
GBR,1980-Q2,-1.996903962
GBR,1980-Q3,-0.104192715
GBR,1980-Q4,-1.092661354
GBR,1981-Q1,-0.053992264
GBR,1981-Q2,0.226214744
GBR,1981-Q3,1.093149289
GBR,1981-Q4,0.122461731
GBR,1982-Q1,0.178475594
GBR,1982-Q2,1.052334322
GBR,1982-Q3,0.244521888
GBR,1982-Q4,0.696929819
GBR,1983-Q1,1.852809341
GBR,1983-Q2,0.827410883
GBR,1983-Q3,1.08345755
GBR,1983-Q4,0.852220362
GBR,1984-Q1,0.697636436
GBR,1984-Q2,-0.882030369
GBR,1984-Q3,0.64091575
GBR,1984-Q4,1.960829859
GBR,1985-Q1,0.799623349
GBR,1985-Q2,2.137637487
GBR,1985-Q3,0.091829396
GBR,1985-Q4,0.236179275
GBR,1986-Q1,1.132900807
GBR,1986-Q2,0.741475755
GBR,1986-Q3,0.4585683
GBR,1986-Q4,1.791063001
GBR,1987-Q1,0.939931199
GBR,1987-Q2,1.463181038
GBR,1987-Q3,2.421152356
GBR,1987-Q4,1.11098778
GBR,1988-Q1,1.735826963
GBR,1988-Q2,0.548027624
GBR,1988-Q3,1.484552846
GBR,1988-Q4,0.832518866
GBR,1989-Q1,0.407737802
GBR,1989-Q2,0.626372861
GBR,1989-Q3,0.067311473
GBR,1989-Q4,0.067894851
GBR,1990-Q1,0.648018721
